name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
South Chute,403562708,False,33.5,0,33.5,104.2,269.2
North Chute,403562709,False,30.6,0,30.6,114.3,351.6
Log Roll,403679830,False,37.1,0,37.1,93.0,340.4
Mountain Goat Traverse,403703371,False,24.3,0,24.3,202.0,1088.6
Northern Spy,403703372,False,29.2,0,29.2,140.6,361.7
Tieze's Claim,403703373,False,29.0,0,29.0,106.6,295.1
Elk Meadows,403706303,False,18.1,0,18.1,70.7,243.6
Torreys,403706306,False,31.7,0,31.7,118.5,371.4
Grays,403706308,False,29.8,0,29.8,90.5,296.9
Bierstadt,403706311,False,19.4,0,19.4,79.8,325.1
Lower Elephant's Trunk,403706313,False,28.3,0,28.3,164.0,678.6
Lightning Trees,403706315,False,26.1,0,26.1,75.5,252.3
Lightning Traverse,403706318,False,32.3,0,32.3,62.9,123.5
Max,403771361,False,37.3,0,37.3,130.2,224.9
Durrance,403771362,False,37.6,0,37.6,155.1,309.4
Schauffler,403771364,False,39.1,0,39.1,170.0,384.4
Jump,403771365,False,38.2,0,38.2,183.5,410.7
End Zone,403771366,False,34.7,0,34.7,175.1,428.3
Molly Hogan,404176202,False,10.4,0,10.4,17.9,138.2
Davis,677913294,False,31.0,0,31.0,339.9,1307.5
Loafer,677913295,False,29.1,0,29.1,451.7,1618.7
Beaver Bowl,677913296,False,30.7,0,30.7,152.4,418.6
Marmot,677913297,False,27.4,0,27.4,173.8,414.6
Ptarmigan,677913298,False,22.3,0,22.3,130.0,417.0
Bailey Brothers,678168814,False,35.7,0,35.7,267.7,636.5
Porcupine,678168815,False,37.3,0,37.3,272.7,675.4
Last Waltz,678169287,False,25.7,0,25.7,100.3,789.0
Lower East Wall,685994613,True,21.5,0,21.5,173.6,802.0
Land of the Giants,685994614,True,26.8,0,26.8,153.5,479.9
Faculty Club,778414392,False,34.7,0,34.7,166.4,366.5
Face Shot Gully,778414393,False,29.2,0,29.2,298.6,678.0
Thick &amp; Thin,778414394,False,34.7,0,34.7,228.4,418.0
Christmas Trees,778414395,False,29.6,0,29.6,101.3,278.7
Bald Spot,778414397,False,44.1,0,44.1,173.2,340.4
The Steep Gullies,778414398,True,43.8,0,43.8,430.5,843.4
Janitors Only,778414399,False,39.9,0,39.9,170.0,332.5
Gastor,778414400,False,30.4,0,30.4,271.7,757.2
East Woods,778414401,False,30.6,0,30.6,220.4,460.7
The Beavers,778414402,True,28.0,0,28.0,319.7,975.9
North Pole,778415629,False,40.3,0,40.3,181.4,264.2
Willy's Wide,778415630,False,47.9,0,47.9,308.0,430.9
Snorkel Nose,778415631,False,41.9,0,41.9,232.4,312.1
Corner Chutes,778415632,False,38.3,0,38.3,255.4,373.0
Southy Chute,778415633,False,44.1,0,44.1,193.4,248.7
Southy Chutes,778415634,False,42.7,0,42.7,165.1,220.3
Tree Chutes 1-8,778415635,True,33.7,0,33.7,166.0,361.3
