name,id,is_area,difficulty,difficulty_modifier,steepest_pitch,vert,length
Bassanova,557341986,False,25.0,0,25.0,164.0,555.4
Mid-Baldy Traverse,557341988,False,19.1,0,19.1,37.2,553.4
High Ridge 3,557341991,False,37.3,0,37.3,154.9,247.0
High Baldy Traverse,557341994,False,29.9,0,29.9,309.3,1387.3
Lupine Loop,557341999,False,22.2,0,22.2,325.9,2102.6
Hot Lips Gully,557342004,False,24.4,0,24.4,80.8,308.8
Dalton's Draw,557342006,False,42.9,0,42.9,257.8,505.2
Lower Willows,557342007,False,30.6,0,30.6,89.3,216.1
Willows,557342008,False,37.3,0,37.3,113.7,272.1
Cliff Access,557342010,False,17.3,0,17.3,51.0,374.6
Oh My God,557342011,False,34.3,0,34.3,116.3,325.6
Blackjack Gully,557342014,False,34.4,0,34.4,237.3,768.1
Lightning Tree Gully,557342015,False,30.5,0,30.5,106.6,245.6
Blackjack Traverse,557342017,False,36.3,0,36.3,189.5,697.4
Round the World Traverse,557342018,False,26.5,0,26.5,65.2,395.2
Lower Silver Fox,557342019,False,43.7,0,43.7,419.7,1194.8
Lower Primrose Path,557342020,False,15.1,0,15.1,57.8,310.5
Binx's Bumper,557342021,False,36.2,0,36.2,233.6,430.9
Adager,557342022,False,34.9,0,34.9,235.9,522.1
Route 4 Gully,557342024,False,37.2,0,37.2,198.4,438.4
Hot Foot Gully,557342025,False,31.1,0,31.1,75.2,281.5
Hubba Bubba,557342026,False,20.5,0,20.5,53.0,316.5
Think Young,557342027,False,14.6,0,14.6,34.6,274.1
Lower Primrose Path_6,557342028,False,30.9,0,30.9,385.4,1189.8
Primrose Split,557342029,False,30.7,0,30.7,70.4,317.6
Middle Men's,557342030,False,31.2,0,31.2,74.4,165.6
Bicarbonate Gully,557342032,False,23.8,0,23.8,101.8,414.8
Shireen,557342037,False,34.4,0,34.4,160.2,369.2
Old Ladies,557342039,False,32.5,0,32.5,218.8,489.5
Rasta Chutes,557342044,False,36.1,0,36.1,154.7,380.4
Hoop's,557342047,False,43.0,0,43.0,250.4,645.9
Bonar's Pass,557342049,False,33.4,0,33.4,187.8,586.4
Knucklehead Traverse,557342052,False,34.6,0,34.6,187.9,1037.0
 _7,557342056,False,1.6,0,1.6,0.7,44.4
Regulator Gully,557342058,False,25.1,0,25.1,97.9,394.3
Bryce's Run,557342061,False,23.7,0,23.7,105.6,365.9
Lower Mach Schnell,557342064,False,37.5,0,37.5,144.1,283.3
Gadzooks,557342072,False,32.8,0,32.8,313.7,1027.3
Elbow Proper,557342075,False,26.7,0,26.7,97.3,269.2
Thunder Junction,557342077,False,13.0,0,13.0,27.4,161.3
Lower Mini Miners' Camp,557342078,False,13.9,0,13.9,71.8,449.5
Upper Mini Miners' Camp,557342079,False,16.9,0,16.9,46.3,191.6
West 2nd Short,557342080,False,20.4,0,20.4,58.0,217.5
West 2nd South On-Ramp_8,557342081,False,9.3,0,9.3,11.6,79.1
Figure 8 Gully,557342082,False,31.8,0,31.8,189.0,918.2
 _9,557342084,False,12.6,0,12.6,33.2,338.8
Chip's Face,557342091,False,29.5,0,29.5,97.2,285.9
Middle Chip's Run,557342094,False,18.8,0,18.8,143.6,798.4
Chip's Bypass,557342097,False,21.8,0,21.8,186.6,1112.0
Lowest Chip's,557342100,False,26.7,0,26.7,123.4,409.3
Middle Cirque,564160429,False,37.0,0,37.0,166.3,355.9
Center of Gravity,776844932,False,51.2,0,51.2,242.2,332.6
Fields of Glory,776844933,False,46.9,0,46.9,347.2,583.0
Venus Line,776844934,False,40.6,0,40.6,316.1,549.6
West Baldy,776844935,True,45.4,0,45.4,241.1,506.6
Thanks for the Memories,776844936,False,46.3,0,46.3,338.1,568.5
The Keyhole,776844937,False,54.7,0,54.7,163.2,384.9
Shot,776844938,False,41.4,0,41.4,178.5,253.8
Dun Towers,776844939,False,45.0,0,45.0,215.7,320.6
Lower Cirque,776844941,False,31.9,0,31.9,165.7,370.3
Upper Cirque,776844942,False,50.4,0,50.4,184.8,400.2
Great Scott,776844943,False,43.9,0,43.9,207.4,536.9
Upper Primrose Path,776844944,False,41.5,0,41.5,293.9,611.3
Upper Silver Fox,776844945,False,47.7,0,47.7,366.0,951.3
Pucker Brush,776844946,False,39.8,0,39.8,238.4,402.0
Gad Chutes,776844947,False,43.4,0,43.4,269.3,450.3
Restaurant Roll,776844948,False,44.8,0,44.8,381.1,624.2
Barry Barry Steep,776844949,False,47.2,0,47.2,351.8,484.3
Temptation Chutes,776844950,True,38.6,0,38.6,167.2,294.8
Boundary Bowl,776844951,True,35.8,0,35.8,148.5,346.0
Thunder Bowl,776844952,True,29.1,0,29.1,122.5,426.8
White Rabbit,776844953,False,41.7,0,41.7,221.7,368.1
Mushroom Land,776844954,False,45.4,0,45.4,358.9,720.7
Richie's Run,776844955,False,36.6,0,36.6,278.1,668.4
The Endoras,776844956,False,44.3,0,44.3,281.5,688.2
Altar Bowl,776844957,False,37.3,0,37.3,278.1,695.5
Bookends Bowl Return Road,776844958,False,10.8,0,10.8,18.1,269.8
Almony Chutes,776844959,False,45.9,0,45.9,319.9,837.1
High Stakes,776844960,False,41.8,0,41.8,288.2,569.0
Not Quite Corn,776844961,False,42.3,0,42.3,293.8,567.7
Double Down,776844962,False,40.9,0,40.9,208.7,482.9
 _10,776844963,False,14.0,0,14.0,12.5,72.8
Chamonix Bowl_11,776844964,False,47.0,0,47.0,164.1,398.3
Split Rock Gully,776844965,False,42.9,0,42.9,272.8,976.5
Chamonix Chutes,776844966,False,55.4,0,55.4,202.9,446.5
Livin' the Dream,776844967,True,43.6,0,43.6,252.1,589.5
 _12,776844968,True,33.3,0,33.3,169.6,402.0
Miner's Road,846892617,False,10.9,0,10.9,37.3,319.7
Get Serious Chutes,914396271,False,49.0,0,49.0,177.3,320.6
Jones Ave,914396272,False,44.1,0,44.1,158.2,272.5
 _13,976137517,False,15.9,0,15.9,39.2,172.9
Creek Road,977024751,False,5.8,0,5.8,20.3,333.5
West 2nd South Short,978281028,False,19.0,0,19.0,114.8,772.1
Gad Valley Road_14,978281029,False,11.9,0,11.9,56.6,417.9
 _15,978281030,False,25.5,0,25.5,78.6,738.8
 _16,978281031,False,12.2,0,12.2,52.7,822.7
 _17,978281032,False,14.9,0,14.9,37.6,205.3
 _18,978281033,False,8.7,0,8.7,5.9,78.8
 _19,978281034,False,15.2,0,15.2,36.8,176.7
Gad Valley Road_20,990969459,False,11.8,0,11.8,29.3,328.5
Gad Valley Road_21,990969460,False,9.6,0,9.6,9.7,93.3
Miner's Road_22,994105784,False,11.0,0,11.0,22.1,261.8
Miner's Road_23,994105785,False,6.4,0,6.4,7.5,88.6
Gad Valley Road_24,994105786,False,19.1,0,19.1,106.1,502.7
Upper Big Emma,994105787,False,9.6,0,9.6,12.9,109.6
Upper Big Emma_25,994105788,False,23.2,0,23.2,127.0,339.6
Upper Big Emma_26,994105789,False,18.7,0,18.7,22.7,109.8
Gad Valley Road_27,994105790,False,14.7,0,14.7,72.1,384.6
Lautrenoe,994105791,False,21.4,0,21.4,59.8,307.5
Peruvian Gulch Road,994105793,False,18.3,0,18.3,100.4,807.7
Upper Chip's Run,994105794,False,20.9,0,20.9,113.8,462.5
Mineral Basin Trail,994105795,False,15.6,0,15.6,43.8,372.2
 _28,994105796,False,15.3,0,15.3,37.6,488.3
Rothman Way_29,998947158,False,4.8,0,4.8,3.4,40.5
